Cell line name,Compound A,Compound B,Max. conc. A,Max. conc. B,IC50 A,H A,Einf A,IC50 B,H B,Einf B,Synergy score ,QA,Combination ID,Challenge,Dataset
MDA-MB-157,CSNK2A1_2,AKT,0.1,3,0.009980165,1.3812483,3.40549826,0.292017156,0.2549946,0,22.45946,1,AKT.CSNK2A1_2,ch1,test
MDA-MB-436,CSNK2A1_2,AKT,0.1,3,0.009415855,1.1568113,15.25538645,0.305098484,0.4105131,34.23292056,31.9762,1,AKT.CSNK2A1_2,ch1,test
T47D,CSNK2A1_2,AKT,0.1,3,0.008823486,2.8229599,27.4601731,0.146192598,0.9370782,19.17815528,44.96176,1,AKT.CSNK2A1_2,ch1,test
NCI-H1563,CSNK2A1_2,ALK,0.03,3,0.005417844,0.5682873,0,0.754290457,1.8319487,1.57823387,5.147264,1,ALK.CSNK2A1_2,ch1,test
NCI-H2085,CSNK2A1_2,ALK,0.03,3,0.008803975,0.8132303,0,0.708213562,1.1611067,0,9.019851,1,ALK.CSNK2A1_2,ch1,test
NCI-H2291,CSNK2A1_2,ALK,0.01,3,0.002252933,2.1396115,25.40129153,1.440152182,0.7961276,0,16.91483,1,ALK.CSNK2A1_2,ch1,test
NCI-H522,CSNK2A1_2,ALK,0.03,3,0.0042594,3.86426,8.7613258,1.38726869,1.6529196,0,-15.1212,1,ALK.CSNK2A1_2,ch1,test
NCI-H838,CSNK2A1_2,ALK,0.1,3,0.007432922,2.7826321,5.46802682,0.900819566,1.6197774,0,16.54524,1,ALK.CSNK2A1_2,ch1,test
SW900,CSNK2A1_2,ALK,0.01,3,0.003633001,1.3698433,11.29878632,1.596405604,0.6855835,0,15.03092,1,ALK.CSNK2A1_2,ch1,test
A549,CSNK2A1_2,BCL2,0.1,3,0.015562849,5.6593809,11.39482729,0.114476035,0.9387489,10.96781573,-1.423261,1,BCL2.CSNK2A1_2,ch1,test
NCI-H1299,CSNK2A1_2,BCL2,0.1,3,0.027342399,2.0656588,6.77225003,3,0.3117985,87.66829501,35.57439,1,BCL2.CSNK2A1_2,ch1,test
NCI-H1793,CSNK2A1_2,BCL2,0.1,3,0.011102358,2.2607682,8.72239927,0.364732707,1.4789872,33.68148717,38.79548,1,BCL2.CSNK2A1_2,ch1,test
NCI-H23,CSNK2A1_2,BCL2,0.1,3,0.008584726,1.6344636,8.92163396,0.772515102,10,82.79503065,43.3753,1,BCL2.CSNK2A1_2,ch1,test
NCI-H358,CSNK2A1_2,BCL2,0.1,3,0.010364557,2.9603302,16.00887811,2.894967511,1.0988359,65.33494489,15.49042,1,BCL2.CSNK2A1_2,ch1,test
NCI-H838,CSNK2A1_2,BCL2,0.1,3,0.007516347,2.8331899,5.20697375,3,0.7943412,62.37099187,-0.7409979,1,BCL2.CSNK2A1_2,ch1,test
NCI-H1299,CSNK2A1_2,CarboTaxol,0.1,0.01,0.024823269,1.9588842,6.45479044,0.003061849,10,22.29942827,-18.09584,1,CarboTaxol.CSNK2A1_2,ch1,test
NCI-H1975,CSNK2A1_2,CarboTaxol,0.03,0.01,0.022717917,2.3755202,0,0.00252952,3.3479375,25.77505686,-15.92722,1,CarboTaxol.CSNK2A1_2,ch1,test
NCI-H358,CSNK2A1_2,CarboTaxol,0.1,0.01,0.010343955,10,17.59896722,0.001810512,2.1065406,34.31395232,-11.21492,1,CarboTaxol.CSNK2A1_2,ch1,test
NCI-H522,CSNK2A1_2,CarboTaxol,0.03,0.01,0.003809814,3.7127039,7.77408891,0.001835205,3.3449707,11.65536854,-4.471473,1,CarboTaxol.CSNK2A1_2,ch1,test
NCI-H838,CSNK2A1_2,CarboTaxol,0.1,0.01,0.009488482,2.6343486,4.09237937,0.001448544,3.6843486,3.29447593,-13.9775,1,CarboTaxol.CSNK2A1_2,ch1,test
A549,CSNK2A1_2,Carboplatin,0.1,3,0.015112221,4.462467,9.72153814,1,0,100,12.49549,1,Carboplatin.CSNK2A1_2,ch1,test
Calu-3,CSNK2A1_2,Carboplatin,0.03,3,0.03,10,11.00059578,1.396358411,10,82.49164792,-28.23959,1,Carboplatin.CSNK2A1_2,ch1,test
NCI-H1437,CSNK2A1_2,Carboplatin,0.1,3,0.009891581,10,13.69932827,1.586245433,1.0540708,0,-18.86533,1,Carboplatin.CSNK2A1_2,ch1,test
NCI-H1703,CSNK2A1_2,Carboplatin,0.1,3,0.010429255,3.539781,11.90891785,3,0.5525858,86.24501915,-10.50651,1,Carboplatin.CSNK2A1_2,ch1,test
NCI-H1975,CSNK2A1_2,Carboplatin,0.03,3,0.020240663,1.7147253,0,1.382527139,10,94.69771016,0.4050262,1,Carboplatin.CSNK2A1_2,ch1,test
NCI-H2085,CSNK2A1_2,Carboplatin,0.03,3,0.006319784,1.2698691,23.76242326,3,0.5406484,57.59712747,10.11349,1,Carboplatin.CSNK2A1_2,ch1,test
Calu-6,Gemcitabine,CSNK2A1_2,0.1,0.03,0.007459191,2.8074816,19.08293653,0.008611223,1.9516018,11.19829841,-6.669868,1,CSNK2A1_2.Gemcitabine,ch1,test
NCI-H1299,Gemcitabine,CSNK2A1_2,0.01,0.1,0.00233503,4.751752,7.80794941,0.027940666,2.6384684,9.58753453,-11.92074,1,CSNK2A1_2.Gemcitabine,ch1,test
NCI-H1703,Gemcitabine,CSNK2A1_2,0.01,0.1,0.001317696,2.3981174,8.53781963,0.01075331,3.0045105,10.82934974,-12.59729,1,CSNK2A1_2.Gemcitabine,ch1,test
NCI-H2085,Gemcitabine,CSNK2A1_2,1,0.03,0.060961201,1.0453604,30.13764348,0.008509403,0.9319621,14.12065869,18.45802,1,CSNK2A1_2.Gemcitabine,ch1,test
NCI-H838,Gemcitabine,CSNK2A1_2,0.1,0.1,0.007367271,4.9142654,3.15188625,0.0068489,3.319694,7.50814288,-1.950197,1,CSNK2A1_2.Gemcitabine,ch1,test
A549,SYK,CSNK2A1_2,3,0.1,3,3.1841877,47.60272238,0.016103092,4.0259759,8.7824004,14.82791,1,CSNK2A1_2.SYK,ch1,test
Calu-6,SYK,CSNK2A1_2,3,0.03,3,10,48.60034558,0.009306569,2.2870117,12.78274602,17.66422,1,CSNK2A1_2.SYK,ch1,test
NCI-H1437,SYK,CSNK2A1_2,3,0.1,3,1.1824027,11.90711006,0.010467706,4.2926142,13.66908372,24.36229,1,CSNK2A1_2.SYK,ch1,test
NCI-H2085,SYK,CSNK2A1_2,3,0.03,1.92288064,1.8066484,0,0.009218302,1.233976,11.64147761,28.10289,1,CSNK2A1_2.SYK,ch1,test
NCI-H2228,SYK,CSNK2A1_2,3,0.1,2.14724592,1.0482416,0,0.05416077,1.1427024,7.34303995,29.22125,1,CSNK2A1_2.SYK,ch1,test
NCI-H23,SYK,CSNK2A1_2,3,0.1,1.876286962,2.6046574,0,0.011824264,2.1262986,12.5772844,33.10539,1,CSNK2A1_2.SYK,ch1,test
647-V,PARP1,EG5,3,0.003,3,0.5675087,78.56038675,0.002304755,5.6244641,0,-10.8106,1,EG5.PARP1,ch1,test
UM-UC-3,PARP1,EG5,3,0.003,3,0.6826781,84.87040079,0.001291316,10,87.49727083,-6.521721,1,EG5.PARP1,ch1,test
VM-CUB-1,PARP1,EG5,3,0.003,0.398444771,10,73.80131613,1,0,100,-38.75583,1,EG5.PARP1,ch1,test
647-V,PIM1,EG5,3,0.003,1,0,100,0.002789827,10,0,0.3209425,1,EG5.PIM1,ch1,test
BFTC-905,PIM1,EG5,3,0.003,1.060547386,10,92.99978312,0.00281371,10,0,23.01063,1,EG5.PIM1,ch1,test
VM-CUB-1,PIM1,EG5,3,0.003,1,0,100,1,0,100,-22.0624,1,EG5.PIM1,ch1,test
CAL-120,EGFR,AKT,0.1,1,1,0,100,0.243769146,3.3629891,64.68749618,3.225987,1,AKT.EGFR,ch1,test
CAMA-1,EGFR,AKT,0.1,1,0.1,1.307519,69.8148468,0.119761424,1.0789548,5.75301601,-1.456711,1,AKT.EGFR,ch1,test
HCC1428,EGFR,AKT,0.1,1,1,0,100,1,0,100,-16.32549,1,AKT.EGFR,ch1,test
HCC38,EGFR,AKT,0.1,1,1,0,100,1,10,82.00002126,-10.19072,1,AKT.EGFR,ch1,test
HCC70,EGFR,AKT,0.1,1,1,0,100,0.211739252,1.1672478,0,-5.125574,1,AKT.EGFR,ch1,test
MDA-MB-231,EGFR,AKT,0.1,1,1,0,100,1,1.4063945,67.13931383,-8.507522,1,AKT.EGFR,ch1,test
M14,EGFR,AKT,0.1,1,0.029244436,10,53.49964059,0.293966188,2.1114844,24.09541201,2.018964,1,AKT.EGFR,ch1,test
BT-549,EGFR,AKT_1,0.1,1,1,0,100,0.257308337,1.606107,45.32375694,13.3856,1,AKT_1.EGFR,ch1,test
CAL-120,EGFR,AKT_1,0.1,1,1,0,100,1,10,78.80009236,-14.34116,1,AKT_1.EGFR,ch1,test
CAMA-1,EGFR,AKT_1,0.1,1,0.004364144,0.6837867,88.97397226,0.510581854,1.3041305,0,6.702576,1,AKT_1.EGFR,ch1,test
HCC1806,EGFR,AKT_1,0.1,1,1,0,100,0.21498983,1.6536163,27.95717759,8.327454,1,AKT_1.EGFR,ch1,test
HCC1937,EGFR,AKT_1,0.1,1,0.008014847,0.511769,73.9542721,1,0.5354606,53.187159,41.32658,1,AKT_1.EGFR,ch1,test
MDA-MB-231,EGFR,AKT_1,0.1,1,1,0,100,0.113009514,0.7667267,82.31913957,4.244351,1,AKT_1.EGFR,ch1,test
MFM-223,EGFR,AKT_1,0.1,1,0.1,4.2437209,83.00002475,0.340382815,1.0663167,15.95096274,-18.7156,1,AKT_1.EGFR,ch1,test
CAMA-1,EGFR,BCL2_BCL2L1,0.1,1,0.1,0.222966,84.93494007,1,0.3484418,82.37793994,17.90715,1,BCL2_BCL2L1.EGFR,ch1,test
DU-4475,EGFR,BCL2_BCL2L1,0.1,1,0.051332792,0.1,48.84154763,1.00E-04,1.0729221,0.27794819,-0.1559158,1,BCL2_BCL2L1.EGFR,ch1,test
HCC1806,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,1,0,100,10.40098,1,BCL2_BCL2L1.EGFR,ch1,test
HCC1937,EGFR,BCL2_BCL2L1,0.1,1,0.1,0.4262433,62.50439261,1,0.943291,34.34345839,18.19991,1,BCL2_BCL2L1.EGFR,ch1,test
Hs-578-T,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,0.375021592,1.6313444,64.9404196,-12.99069,1,BCL2_BCL2L1.EGFR,ch1,test
MDA-MB-157,EGFR,BCL2_BCL2L1,0.1,1,1,0,100,0.176485883,10,94.61056546,20.6187,1,BCL2_BCL2L1.EGFR,ch1,test
MDA-MB-436,EGFR,BCL2_BCL2L1,0.1,1,0.1,0.6076974,84.30147634,0.169641841,10,94.50760967,1.502651,1,BCL2_BCL2L1.EGFR,ch1,test
DU-4475,FGFR,EGFR,1,0.1,0.006403649,0.3958103,84.72074801,0.1,0.1765752,59.48674523,10.07089,1,EGFR.FGFR,ch1,test
HCC1143,FGFR,EGFR,1,0.1,1,0,100,0.00346455,1.1061361,64.9862477,25.84865,1,EGFR.FGFR,ch1,test
HCC1187,FGFR,EGFR,1,0.1,1,0,100,1,0,100,-4.470391,1,EGFR.FGFR,ch1,test
HCC38,FGFR,EGFR,1,0.1,0.09163496,10,84.54993141,1,0,100,56.07842,1,EGFR.FGFR,ch1,test
MDA-MB-453,FGFR,EGFR,1,0.1,0.182633434,4.4775787,27.54260419,0.03048232,0.8161695,30.78892555,49.99244,1,EGFR.FGFR,ch1,test
MDA-MB-468,FGFR,EGFR,1,0.1,1,10,93.00009918,0.011913937,10,85.79932849,16.82625,1,EGFR.FGFR,ch1,test
DU-4475,MAP2K_1,EGFR,1,0.1,0.0313933,10,0.36632625,0.1,10,69.00053182,35.978,1,EGFR.MAP2K_1,ch1,test
HCC1187,MAP2K_1,EGFR,1,0.1,0.018760904,0.9582284,54.92570427,1,0,100,24.06469,1,EGFR.MAP2K_1,ch1,test
HCC1395,MAP2K_1,EGFR,1,0.1,1,0.3222041,58.562585,0.000197199,0.4572,91.96002434,18.44785,1,EGFR.MAP2K_1,ch1,test
HCC38,MAP2K_1,EGFR,1,0.1,0.180378708,10,91.04395416,0.001721459,10,94.14506548,17.32624,1,EGFR.MAP2K_1,ch1,test
HCC70,MAP2K_1,EGFR,1,0.1,0.342870123,3.624652,85.81420363,1,0,100,55.91031,1,EGFR.MAP2K_1,ch1,test
MDA-MB-157,MAP2K_1,EGFR,1,0.1,0.043613945,2.8570593,78.02605306,1,0,100,30.31395,1,EGFR.MAP2K_1,ch1,test
MFM-223,MAP2K_1,EGFR,1,0.1,1,0,100,1,0,100,8.564226,1,EGFR.MAP2K_1,ch1,test
HCC70,EGFR_2,AKT_1,3,3,3,10,43.60090035,0.659570102,0.7514978,29.3159036,-1.251108,1,AKT_1.EGFR_2,ch1,test
MCF7,EGFR_2,AKT_1,1,1,1,0.6096644,86.77728185,0.102413178,1.3578487,37.21341318,13.8997,1,AKT_1.EGFR_2,ch1,test
MDA-MB-157,EGFR_2,AKT_1,3,3,0.15452273,0.5560898,81.99087528,3,0.1897573,51.00763433,19.67055,1,AKT_1.EGFR_2,ch1,test
MDA-MB-361,EGFR_2,AKT_1,1,1,0.267618361,10,84.69945553,0.132754002,1.4337689,18.94735058,38.83632,1,AKT_1.EGFR_2,ch1,test
T47D,EGFR_2,AKT_1,1,1,0.155298576,10,67.55883849,0.033295544,2.633025,62.56298452,1.484367,1,AKT_1.EGFR_2,ch1,test
NCI-H1703,EGFR_2,ALK,1,3,1,0,100,0.520257629,2.1095493,9.26130768,8.65842,1,ALK.EGFR_2,ch1,test
NCI-H226,EGFR_2,ALK,1,3,1,0.2264702,66.29811194,0.331442315,1.3809296,0,1.113142,1,ALK.EGFR_2,ch1,test
NCI-H2291,EGFR_2,ALK,1,3,0.139072259,10,85.94680567,1.819871464,0.828984,0,22.79193,1,ALK.EGFR_2,ch1,test
NCI-H358,EGFR_2,ALK,1,3,0.629146514,0.980034,74.96343418,1.101511055,0.9472723,0,62.12286,1,ALK.EGFR_2,ch1,test
NCI-H522,EGFR_2,ALK,1,3,1,0.2697272,50.54816287,0.860047046,0.7372671,0,0.6658303,1,ALK.EGFR_2,ch1,test
SW900,EGFR_2,ALK,1,3,1,0.4001994,55.99851327,1.453886255,0.5300693,0,15.63059,1,ALK.EGFR_2,ch1,test
BT-474,ERBB,AKT,3,3,0.413999601,1.4383115,0,0.220763609,2.1314316,7.82636776,33.92976,1,AKT.ERBB,ch1,test
CAL-148,ERBB,AKT,1,1,1,0,100,0.16730425,1.5061553,0,6.874991,1,AKT.ERBB,ch1,test
HCC1187,ERBB,AKT,1,1,1,0,100,0.427548604,1.8069366,55.90281968,14.63305,1,AKT.ERBB,ch1,test
HCC1569,ERBB,AKT,3,3,3.00E-04,0.1,60.51573517,3.00E-04,0.1,67.83766066,-34.31193,1,AKT.ERBB,ch1,test
HCC1806,ERBB,AKT,1,1,1,0,100,0.413476142,10,71.69586645,8.39154,1,AKT.ERBB,ch1,test
HCC1937,ERBB,AKT,1,1,0.009832061,2.0618869,76.54313958,0.426086352,0.6456832,47.15660245,35.76536,1,AKT.ERBB,ch1,test
HCC70,ERBB,AKT,3,3,0.415687837,0.7712829,0,0.168435228,0.7034526,0,30.10137,1,AKT.ERBB,ch1,test
MCF7,ERBB,AKT,3,3,3.00E-04,0.1,62.5529135,0.981183706,0.64366,0,-5.327691,1,AKT.ERBB,ch1,test
MDA-MB-231,ERBB,AKT,1,1,1,0,100,0.996100873,9.9999824,80.97164698,13.87838,1,AKT.ERBB,ch1,test
MDA-MB-436,ERBB,AKT,3,3,3,0.4508983,82.35634262,1.689505414,0.2998462,21.51169827,33.26196,1,AKT.ERBB,ch1,test
BFTC-905,FGFR,ERBB,3,3,3,1.8745387,30.1975861,0.451674504,1.0587317,74.41406384,-3.038133,1,ERBB.FGFR,ch1,test
CAMA-1,FGFR,ERBB,1,1,1,10,92.20009216,0.340365053,10,93.19985271,-14.7766,1,ERBB.FGFR,ch1,test
HCC1187,FGFR,ERBB,1,1,0.013138282,1.8609042,89.40928426,0.000168853,8.4979335,94.74,-10.90647,1,ERBB.FGFR,ch1,test
HCC1806,FGFR,ERBB,1,1,1,0,100,1,0,100,1.912347,1,ERBB.FGFR,ch1,test
HCC1937,FGFR,ERBB,1,1,1.00E-04,0.1,92.98977198,0.013113781,1.6652294,79.72158983,44.41595,1,ERBB.FGFR,ch1,test
MDA-MB-468,FGFR,ERBB,1,1,1,10,76.80008746,0.181898679,10,93.48511728,13.00714,1,ERBB.FGFR,ch1,test
MFM-223,FGFR,ERBB,1,1,0.010576227,10,38.64960719,0.176302428,10,91.9873817,-39.11955,1,ERBB.FGFR,ch1,test
TCCSUP,FGFR,ERBB,3,3,0.028615324,1.4135942,53.88280651,3.00E-04,0.1,80.36583134,61.15807,1,ERBB.FGFR,ch1,test
UM-UC-3,FGFR,ERBB,3,3,1,0,100,1.142938612,10,73.09826617,43.37667,1,ERBB.FGFR,ch1,test
VM-CUB-1,FGFR,ERBB,3,3,3.00E-04,0.1,82.69266443,3,0.4127226,33.67358284,71.66064,1,ERBB.FGFR,ch1,test
BFTC-905,IAP,ERBB,3,3,3.00E-04,0.2724081,0,3,0.5486681,48.80196578,-8.972929,1,ERBB.IAP,ch1,test
HT-1197,IAP,ERBB,3,3,1.162079967,10,70.89778062,1,0,100,7.898768,1,ERBB.IAP,ch1,test
HT-1376,IAP,ERBB,3,1,0.093981381,0.1851546,0,0.104435353,1.1988001,42.99802324,73.72713,1,ERBB.IAP,ch1,test
647-V,MAP2K_1,ERBB,1,0.1,0.239609145,1.2535637,68.93244273,0.029671845,10,81.79990161,25.39237,1,ERBB.MAP2K_1,ch1,test
BFTC-905,MAP2K_1,ERBB,3,3,1.520908091,1.0914927,0.15921648,3,0.2184257,79.99942197,107.561,1,ERBB.MAP2K_1,ch1,test
HCC1187,MAP2K_1,ERBB,1,1,0.030887989,0.9517728,54.13664512,1,0,100,23.4533,1,ERBB.MAP2K_1,ch1,test
HCC1395,MAP2K_1,ERBB,1,1,0.200027023,0.8027332,79.57496107,1,0,100,18.32448,1,ERBB.MAP2K_1,ch1,test
HCC1428,MAP2K_1,ERBB,1,1,1,0,100,0.316011569,10,88.19985653,-11.90144,1,ERBB.MAP2K_1,ch1,test
J82,MAP2K_1,ERBB,3,3,3,0.2584459,21.02740996,0.452954135,0.3777033,76.99069533,2.134789,1,ERBB.MAP2K_1,ch1,test
MDA-MB-157,MAP2K_1,ERBB,1,1,0.08949745,10,75.79987496,1,1.5485891,75.39870527,31.93444,1,ERBB.MAP2K_1,ch1,test
MFM-223,MAP2K_1,ERBB,1,1,1,10,93.80009681,1,0,100,-18.62169,1,ERBB.MAP2K_1,ch1,test
T-24,MAP2K_1,ERBB,3,3,0.222937698,1.2648973,28.48498389,3,10,86.40041335,53.41115,1,ERBB.MAP2K_1,ch1,test
BT-549,MTOR_1,ERBB,1,1,0.283710413,2.1697924,27.11054524,1,0,100,2.394578,1,ERBB.MTOR_1,ch1,test
CAL-148,MTOR_1,ERBB,1,1,0.201717255,1.0666417,71.22667698,1,0,100,-8.478035,1,ERBB.MTOR_1,ch1,test
HCC1419,MTOR_1,ERBB,1,3,0.138589887,1.9111503,23.03172678,0.134053857,1.2104353,19.2516493,16.82992,1,ERBB.MTOR_1,ch1,test
HCC38,MTOR_1,ERBB,1,1,1,0.994004,26.00144694,1,0.9781797,63.03172194,14.10634,1,ERBB.MTOR_1,ch1,test
MCF7,MTOR_1,ERBB,1,3,0.034622454,0.8468937,3.45157505,0.003754087,0.548522,65.54669229,8.461941,1,ERBB.MTOR_1,ch1,test
MDA-MB-436,MTOR_1,ERBB,1,3,0.047902677,0.884528,38.06224221,3,0.4702753,81.4992278,9.996269,1,ERBB.MTOR_1,ch1,test
T47D,MTOR_1,ERBB,1,3,0.079690723,1.0772013,11.35562975,3,0.4837382,32.87599324,36.37694,1,ERBB.MTOR_1,ch1,test
HCC1143,PIK3CA_4,ERBB,1,1,1,0.7170296,49.08083947,0.022906513,0.6355135,54.6147196,18.47283,1,ERBB.PIK3CA_4,ch1,test
HCC1395,PIK3CA_4,ERBB,1,1,1,10,78.00004715,1.00E-04,0.1,87.14565054,-29.77824,1,ERBB.PIK3CA_4,ch1,test
HCC70,PIK3CA_4,ERBB,1,1,1,10,89.200158,1,0,100,-44.50688,1,ERBB.PIK3CA_4,ch1,test
MDA-MB-157,PIK3CA_4,ERBB,1,1,1,1.0417802,61.08160068,0.231941621,4.4783312,77.36707941,25.23487,1,ERBB.PIK3CA_4,ch1,test
MDA-MB-231,PIK3CA_4,ERBB,1,1,0.143616315,0.7672603,87.4185235,1,10,94.20000474,-11.89811,1,ERBB.PIK3CA_4,ch1,test
MDA-MB-453,PIK3CA_4,ERBB,1,1,0.189480742,1.0781851,2.16660258,0.285128576,10,54.19961719,19.02323,1,ERBB.PIK3CA_4,ch1,test
CAL-120,ESR1,AKT_1,1,1,1,0,100,1,0,100,14.58372,1,AKT_1.ESR1,ch1,test
HCC1187,ESR1,AKT_1,1,1,1,0,100,0.100383294,1.1681908,40.85091037,-0.4840531,1,AKT_1.ESR1,ch1,test
HCC1395,ESR1,AKT_1,1,1,1,0,100,0.347457927,1.4551575,44.03163477,2.006646,1,AKT_1.ESR1,ch1,test
HCC1428,ESR1,AKT_1,1,1,0.282854822,10,57.69977889,0.098314411,10,91.15001071,0.2832427,1,AKT_1.ESR1,ch1,test
HCC70,ESR1,AKT_1,1,1,1,0,100,0.20269852,1.5405553,27.67867595,-9.88224,1,AKT_1.ESR1,ch1,test
MDA-MB-453,ESR1,AKT_1,1,1,1,0,100,0.063674883,0.9642881,4.97318024,-3.171562,1,AKT_1.ESR1,ch1,test
M14,ESR1,AKT_1,1,1,0.038486457,1.0853417,86.76157065,1,0.4504276,50.34340797,-2.980538,1,AKT_1.ESR1,ch1,test
CAMA-1,FGFR,ESR1,1,1,1,0,100,0.090733973,1.2074337,54.26704057,38.30885,1,ESR1.FGFR,ch1,test
HCC1143,FGFR,ESR1,1,1,1,0,100,1,0,100,0.2289708,1,ESR1.FGFR,ch1,test
HCC1428,FGFR,ESR1,1,1,1,0,100,0.223638708,4.5002236,57.05334028,1.789516,1,ESR1.FGFR,ch1,test
Hs-578-T,FGFR,ESR1,1,1,0.056311814,10,86.7016829,0.02205684,10,92.72061079,-0.1283953,1,ESR1.FGFR,ch1,test
MDA-MB-231,FGFR,ESR1,1,1,1,10,84.00004718,1,0,100,-1.08766,1,ESR1.FGFR,ch1,test
MDA-MB-453,FGFR,ESR1,1,1,0.16526813,4.3120132,26.32158906,0.016757465,4.4527382,94.60530849,-8.991057,1,ESR1.FGFR,ch1,test
MDA-MB-468,FGFR,ESR1,1,1,0.397485938,10,94.69947799,1,0,100,5.945125,1,ESR1.FGFR,ch1,test
BT-20,MAP2K_1,ESR1,1,1,0.125319196,0.7021247,37.855397,1,0.2836438,88.05038985,-0.236799,1,ESR1.MAP2K_1,ch1,test
BT-549,MAP2K_1,ESR1,1,1,0.299661159,1.917928,75.45901362,1,10,81.8001445,3.431602,1,ESR1.MAP2K_1,ch1,test
CAMA-1,MAP2K_1,ESR1,1,1,1,0,100,0.049179293,1.0139228,50.87084702,27.68873,1,ESR1.MAP2K_1,ch1,test
HCC1806,MAP2K_1,ESR1,1,1,0.293039511,1.2739146,24.05600828,1,0,100,11.3585,1,ESR1.MAP2K_1,ch1,test
HCC38,MAP2K_1,ESR1,1,1,1,10,87.20002824,1,0,100,25.55532,1,ESR1.MAP2K_1,ch1,test
MDA-MB-436,MAP2K_1,ESR1,1,1,1,0.3894473,16.33894163,1,0,100,10.64137,1,ESR1.MAP2K_1,ch1,test
M14,MAP2K_1,ESR1,1,1,0.259646576,10,31.2955798,1,0,100,22.30326,1,ESR1.MAP2K_1,ch1,test
BT-20,MTOR_1,ESR1,1,1,0.52531213,1.0948947,2.16404988,1,0.7461676,68.4187341,9.157825,1,ESR1.MTOR_1,ch1,test
HCC1395,MTOR_1,ESR1,1,1,0.419904114,1.1884826,22.12570534,1,0,100,2.909466,1,ESR1.MTOR_1,ch1,test
HCC1428,MTOR_1,ESR1,1,1,0.649054126,1.5191649,24.45466124,0.282805656,10,62.69972352,10.09984,1,ESR1.MTOR_1,ch1,test
MDA-MB-436,MTOR_1,ESR1,1,1,0.165401114,2.1774657,25.88312515,1,0,100,9.414738,1,ESR1.MTOR_1,ch1,test
MDA-MB-468,MTOR_1,ESR1,1,1,1,10,79.00006611,1,0,100,3.552889,1,ESR1.MTOR_1,ch1,test
MFM-223,MTOR_1,ESR1,1,1,0.28200301,10,34.29955169,1,0,100,16.45679,1,ESR1.MTOR_1,ch1,test
M14,MTOR_1,ESR1,1,1,0.320179847,9.999995,68.19963999,1,0,100,0.3529098,1,ESR1.MTOR_1,ch1,test
HCC1395,ESR1_1,AKT_1,3,3,3,0.2174519,14.48923838,0.976591124,0.3939835,0,-58.40025,1,AKT_1.ESR1_1,ch1,test
HCC1954,ESR1_1,AKT_1,3,3,3,1.0119728,47.97146806,1.709494291,1.2216738,0,33.08171,1,AKT_1.ESR1_1,ch1,test
MDA-MB-157,ESR1_1,AKT_1,3,3,3,0.8674472,72.03590543,3,0.1084143,49.02707571,9.354758,1,AKT_1.ESR1_1,ch1,test
MDA-MB-453,ESR1_1,AKT_1,3,3,3,2.2747373,54.8594963,0.046864279,1.0701176,52.66453915,-1.972746,1,AKT_1.ESR1_1,ch1,test
T47D,ESR1_1,AKT_1,3,3,3.00E-04,0.1,30.80511028,0.024201653,0.9910412,31.43419901,50.85177,1,AKT_1.ESR1_1,ch1,test
CAMA-1,MTOR_1,ESR1_1,1,3,0.100139191,0.6136733,0,0.013473368,0.93461,27.13448813,14.51306,1,ESR1_1.MTOR_1,ch1,test
EVSA-T,MTOR_1,ESR1_1,1,3,0.130113356,0.9346954,0,3,0.7513017,14.02306327,5.35291,1,ESR1_1.MTOR_1,ch1,test
MCF7,MTOR_1,ESR1_1,1,3,0.072792534,1.5589314,10.64178974,0.5048033,0.126678,0,43.65398,1,ESR1_1.MTOR_1,ch1,test
MDA-MB-157,MTOR_1,ESR1_1,1,3,0.331292789,0.6634771,0,1,0,100,-5.470748,1,ESR1_1.MTOR_1,ch1,test
EVSA-T,PIK3C,ESR1_1,3,3,0.606962127,1.2967884,0,3,0.2993546,24.39941325,3.834551,1,ESR1_1.PIK3C,ch1,test
HCC1187,PIK3C,ESR1_1,3,3,0.492732193,0.9262957,0,3,10,69.8000608,-9.524496,1,ESR1_1.PIK3C,ch1,test
HCC1419,PIK3C,ESR1_1,3,3,0.612648946,2.4335107,33.5790084,3,0.1834778,63.67611737,49.42004,1,ESR1_1.PIK3C,ch1,test
MDA-MB-415,PIK3C,ESR1_1,3,3,1.998264755,1.0648338,0,0.01630744,0.1,61.22836666,13.63751,1,ESR1_1.PIK3C,ch1,test
MDA-MB-436,PIK3C,ESR1_1,3,3,1.021527375,1.7148595,56.11210399,3.00E-04,0.1,89.86736382,9.306111,1,ESR1_1.PIK3C,ch1,test
HCC1954,MTOR_1,ESR1_3,1,3,0.055037166,1.0169235,13.07077511,0.00199982,0.1,57.24770341,11.49364,1,ESR1_3.MTOR_1,ch1,test
MDA-MB-157,MTOR_1,ESR1_3,1,3,0.155983647,0.4441043,0,3.00E-04,0.1143723,62.27016759,-13.34285,1,ESR1_3.MTOR_1,ch1,test
MDA-MB-415,MTOR_1,ESR1_3,1,3,0.081283987,1.3408494,14.97716836,0.374800804,10,88.69977759,32.21889,1,ESR1_3.MTOR_1,ch1,test
MDA-MB-453,MTOR_1,ESR1_3,1,3,0.047438275,0.6525974,21.45588965,2.999999992,0.6829303,80.69031498,-26.95607,1,ESR1_3.MTOR_1,ch1,test
